sentence1,sentence2,similarity
申请日期,停止享受待遇年度,contradiction
联系电话,申请日期,contradiction
是否享受低保待遇,联系电话,contradiction
殡葬死亡日期,是否享受低保待遇,contradiction
殡葬火化日期,殡葬死亡日期,contradiction
所属区县代码,殡葬火化日期,contradiction
所属区县名称,所属区县代码,contradiction
优抚原因说明,所属区县,contradiction
姓名,优抚原因说明,contradiction
身份证件号码,姓名,contradiction
缴费期别,身份证件号码,contradiction
单位名称,社保缴费期别,contradiction
行政区划代码,单位名称,contradiction
社会保障号码,行政区划代码,contradiction
人员参保状态,社会保障号码,contradiction
个人缴费状态,社保参保状态,contradiction
医疗保险单位实缴金额,个人缴费状态,contradiction
医疗保险个人实缴金额,社保单位实缴金额,contradiction
医疗保险应缴总金额,社保个人实缴金额,contradiction
医疗保险实缴总金额,社保应缴总金额,contradiction
医疗保险账户余额,社保实缴总金额,contradiction
养老保险单位实缴金额,医疗保险账户余额,contradiction
养老保险个人实缴金额,社保单位实缴金额,contradiction
养老保险应缴总金额,社保个人实缴金额,contradiction
养老保险实缴总金额,社保应缴总金额,contradiction
工伤保险单位实缴金额,社保实缴总金额,contradiction
工伤保险个人实缴金额,社保单位实缴金额,contradiction
工伤保险应缴总金额,社保个人实缴金额,contradiction
工伤保险实缴总金额,社保应缴总金额,contradiction
失业保险单位实缴金额,社保实缴总金额,contradiction
失业保险个人实缴金额,社保单位实缴金额,contradiction
失业保险应缴总金额,社保个人实缴金额,contradiction
失业保险实缴总金额,社保应缴总金额,contradiction
生育保险单位实缴金额,社保实缴总金额,contradiction
生育保险个人实缴金额,社保单位实缴金额,contradiction
生育保险应缴总金额,社保个人实缴金额,contradiction
生育保险实缴总金额,社保应缴总金额,contradiction
公积金个人账号,社保实缴总金额,contradiction
公积金个人月缴存比例（%）,个人公积金账号,contradiction
公积金单位月缴存比例（%）,个人月缴存比例,contradiction
公积金个人月缴存金额,单位月缴存比例,contradiction
公积金单位月缴存金额,个人月缴存金额,contradiction
公积金实缴总金额,单位月缴存金额,contradiction
公积金账户余额,实缴总金额,contradiction
行政区划代码,公积金账户余额,contradiction
统计年月,行政区划代码,contradiction
边缘救助人员数,统计年月,contradiction
低保救助人员数,边缘救助人员数,contradiction
临时救助人员数,低保救助人员数,contradiction
医疗救助人员数,临时救助人员数,contradiction
优抚对象人员数,医疗救助人员数,contradiction
居家养老服务人员数,优抚对象人员数,contradiction
收养登记人员数,居家养老服务人员数,contradiction
行政区划代码,收养登记人员数,contradiction
统计年月,行政区划代码,contradiction
实有人口数,统计年月,contradiction
医疗保险缴纳人数,实有人口数,contradiction
养老保险缴纳人数,社保缴纳人数,contradiction
工伤保险缴纳人数,社保缴纳人数,contradiction
失业保险缴纳人数,社保缴纳人数,contradiction
生育保险缴纳人数,社保缴纳人数,contradiction
医疗保险缴纳金额,社保缴纳人数,contradiction
养老保险缴纳金额,社保缴纳金额,contradiction
工伤保险缴纳金额,社保缴纳金额,contradiction
失业保险缴纳金额,社保缴纳金额,contradiction
生育保险缴纳金额,社保缴纳金额,contradiction
五险全缴纳人数,社保缴纳金额,contradiction
五险全缴纳金额,五险全缴纳人数,contradiction
5年内退休人员数,五险全缴纳金额,contradiction
无社保人员数,5年内退休人员数,contradiction
身份证号,无社保人员数,contradiction
姓名,公民身份号码,contradiction
性别,姓名,contradiction
学历,性别,contradiction
最高学历毕业院校,学历,contradiction
是否拥有高价值证件,最高学历毕业院校,contradiction
拥有专利数量,是否拥有高价值证件,contradiction
拥有知识产权数量,拥有专利数量,contradiction
是否为高学历人才,拥有知识产权数量,contradiction
是否为高校老师,是否为高学历人才,contradiction
身份证号,是否为高校老师,contradiction
姓名,公民身份号码,contradiction
初次领证日期,姓名,contradiction
发证机关,初次领证日期,contradiction
证书编号,发证机关,contradiction
证书名称,证书编号_从业资格证证书编号,contradiction
证书状态,从业资格证书名称,contradiction
证书详细类型,证书状态_资格证证书状态,contradiction
证件大类,证书详细类型,contradiction
有效期起,证件大类,contradiction
有效期止,有效起始日期,contradiction
地区编号,有效到期日期,contradiction
身份证号,行政区划代码,contradiction
证书详细类型,公民身份号码,contradiction
姓名,证书详细类型,contradiction
证书编号,姓名,contradiction
证书名称,证书编号_从业资格证证书编号,contradiction
证书状态,从业资格证书名称,contradiction
异常原因描述,证书状态_资格证证书状态,contradiction
有效期起,异常原因描述,contradiction
有效期止,有效起始日期,contradiction
地区编号,有效到期日期,contradiction
初次领证日期,行政区划代码,contradiction
发证机关,初次领证日期,contradiction
姓名,发证机关,contradiction
公民身份证号,姓名,contradiction
机动车数量,公民身份号码,contradiction
拖拉机和联合收割机数量,机动车数量,contradiction
船舶数量,拖拉机和联合收割机数量,contradiction
统计日期,船舶数量,contradiction
姓名,统计日期,contradiction
公民身份证号,姓名,contradiction
动产类型,公民身份号码,contradiction
动产名称,动产类型,contradiction
状态,动产名称,contradiction
统计日期,状态_不动产状态,contradiction
权利人名称,统计日期,contradiction
权利人证件类型,不动产权利人姓名,contradiction
权利人证件号码,权利人身份证件类型,contradiction
不动产单元号,权利人身份证件号码,contradiction
不动产权证号,不动产单元号,contradiction
登簿时间,不动产权证号,contradiction
登记机构,登簿时间,contradiction
共有情况,登记机构,contradiction
权利标识码,共有情况,contradiction
权利类型,不动产权利标识码,contradiction
权利其他状况,不动产权利类型,contradiction
权利人类型,不动产权利其他状况,contradiction
权利性质,不动产权利人类型,contradiction
权利比例,不动产权利性质,contradiction
使用期限,不动产权利比例,contradiction
缮证时间,不动产使用期限,contradiction
房屋坐落,不动产缮证时间,contradiction
房屋性质,不动产坐落,contradiction
房屋规划用途,房屋性质,contradiction
房屋建筑面积,房屋用途,contradiction
套内建筑面积,房屋建筑面积,contradiction
所在建筑物总层数,套内建筑面积,contradiction
状态,所在建筑物总层数,contradiction
所有权注销或变更时间,状态_不动产状态,contradiction
行政区划代码,所有权注销或变更时间,contradiction
查封日期,行政区划代码,contradiction
查封文号,查封日期,contradiction
查封机关,查封文号,contradiction
解封日期,查封机关,contradiction
抵押登记日期,解封日期,contradiction
抵押方式,抵押登记日期,contradiction
抵押期限,抵押方式,contradiction
抵押注销时间,抵押期限,contradiction
权利人名称,抵押注销时间,contradiction
权利人证件类型,不动产权利人姓名,contradiction
权利人证件号码,权利人身份证件类型,contradiction
不动产类型,权利人身份证件号码,contradiction
不动产数量,不动产类型,contradiction
统计日期,不动产数量,contradiction
姓名,统计日期,contradiction
公民身份证号,姓名,contradiction
知识产权种类,公民身份号码,contradiction
总数量,知识产权种类,contradiction
个人独占数量,总数量,contradiction
统计日期,个人独占数量,contradiction
证件类型代码,统计日期,contradiction
证件类型名称,身份证件类型代码,contradiction
证件号码,身份证件类型,contradiction
姓名,身份证件号码,contradiction
联系电话,姓名,contradiction
是否本人实名认证,联系电话,contradiction
最近确认实名时间,是否本人实名认证,contradiction
登记时间,最近确认实名时间,contradiction
事项部门,登记时间,contradiction
事项名称,事项部门,contradiction
证件类型代码,事项名称,contradiction
证件类型名称,身份证件类型代码,contradiction
证件号码,身份证件类型,contradiction
姓名,身份证件号码,contradiction
联系电话1,姓名,contradiction
电话1最近确认时间,联系电话,contradiction
电话1登记次数,电话最近确认时间,contradiction
电话2最近确认时间,电话登记次数,contradiction
电话2登记次数,电话最近确认时间,contradiction
电话3最近确认时间,电话登记次数,contradiction
电话3登记次数,电话最近确认时间,contradiction
证件类型代码,电话登记次数,contradiction
证件类型名称,身份证件类型代码,contradiction
