sentence1,sentence2,similarity
临时查封/解除临时查封文号,行政强制执行内容,contradiction
处罚机关,统一社会信用代码或身份证件号码,contradiction
处罚对象,查解封文号,contradiction
处罚对象身份证号,处罚机关,contradiction
处罚决定书号,处罚对象名称,contradiction
处罚种类,处罚对象身份证件号码,contradiction
处罚日期,处罚决定书文号,contradiction
处罚事由,处罚种类,contradiction
处罚依据,处罚日期,contradiction
处罚对象所在组织统一社会信用代码,处罚事由,contradiction
机构编号,处罚依据,contradiction
处罚对象名称,处罚对象所属组织统一社会信用代码,contradiction
处罚对象身份证号,处罚机构,contradiction
处罚决定书文号,处罚对象名称,contradiction
处罚机关,处罚对象身份证件号码,contradiction
处罚内容,处罚决定书文号,contradiction
处罚日期,处罚机关,contradiction
处罚种类,处罚内容,contradiction
区域编码,处罚日期,contradiction
区域名称,处罚种类,contradiction
处罚对象,行政区划代码,contradiction
处罚机关,行政区划名称,contradiction
处罚日期,处罚对象名称,contradiction
处罚事由,处罚机关,contradiction
处罚种类,处罚日期,contradiction
区域编码,处罚事由,contradiction
区域名称,处罚种类,contradiction
身份证号,行政区划代码,contradiction
统计日期,行政区划名称,contradiction
处罚内容,公民身份号码,contradiction
被处罚人姓名（单位）,统计日期,contradiction
被处罚人身份证号（统一社会信用代码）,处罚内容,contradiction
处罚对象（1：律师，2：事务所）,处罚对象名称,contradiction
处罚日期,处罚对象公民身份号码,contradiction
处罚单位,处罚对象代码,contradiction
处罚结束日期,处罚日期,contradiction
处罚起始日期,处罚单位,contradiction
处罚类型,处罚结束日期,contradiction
处罚标题,处罚开始日期,contradiction
处罚标题,处罚类型,contradiction
处罚对象,处罚名称,contradiction
处罚机关,处罚名称,contradiction
处罚类别,处罚对象名称,contradiction
法定代表人,处罚机关,contradiction
法定代表人身份证号,处罚类型,contradiction
公示截止期,法定代表人,contradiction
处罚决定日期,法定代表人公民身份号码,contradiction
处罚内容,公示截止日期,contradiction
罚款金额（万元）,处罚决定日期,contradiction
没收违法所得的金额,处罚内容,contradiction
暂扣或吊销证照名称及编号,罚款金额,contradiction
区域名称,没收违法所得金额,contradiction
数据来源单位,律师暂扣或吊销证照名称及编号,contradiction
违法事实,行政区划名称,contradiction
违法行为类型,数据来源单位,contradiction
行政处罚决定文书号,处罚违法事实,contradiction
工商注册号,违法行为类型,contradiction
行政相对人名称,处罚决定书文号,contradiction
统一社会信用代码,统一社会信用代码,contradiction
社会组织登记证号,行政相对人名称,contradiction
税务登记号,统一社会信用代码,contradiction
事业单位证书号,社会组织登记证号,contradiction
证件号码,税务登记号,contradiction
证件类型,统一社会信用代码,contradiction
组织机构代码,身份证件号码,contradiction
处罚依据,身份证件类型,contradiction
处罚有效期,组织机构代码,contradiction
处罚对象,处罚依据,contradiction
处罚对象身份证号,处罚有效期限,contradiction
处罚决定书文号,处罚对象名称,contradiction
处罚机关,处罚对象身份证件号码,contradiction
处罚日期,处罚决定书文号,contradiction
处罚事由,处罚机关,contradiction
处罚依据,处罚日期,contradiction
处罚种类,处罚事由,contradiction
处罚执行情况,处罚依据,contradiction
受理形式,处罚种类,contradiction
投诉请求,处罚执行情况,contradiction
投诉日期,处罚受理形式,contradiction
投诉理由,投诉请求,contradiction
投诉人姓名,投诉日期,contradiction
投诉人性别,投诉理由,contradiction
投诉人联系电话,投诉人姓名,contradiction
投诉形式,投诉人性别,contradiction
投诉人职业,投诉人联系电话,contradiction
登记日期,投诉形式,contradiction
案件编号,投诉人职业,contradiction
投诉事项,登记日期,contradiction
被投诉鉴定人员对象名称,案号,contradiction
主管司法局,投诉事项,contradiction
机构名称/负责人,被投诉鉴定人员对象名称,contradiction
罚款,主管司法局,contradiction
被投诉机构对象名称,机构或负责人名称,contradiction
被投诉对象类型,罚款金额,contradiction
矫正类别,被投诉机构对象名称,contradiction
矫正期限,被投诉对象类型,contradiction
区域名称,社区矫正人员类别,contradiction
身份证号,矫正期限,contradiction
所属社区,行政区划名称,contradiction
统计日期,公民身份号码,contradiction
姓名,所属社区,contradiction
户籍详址,统计日期,contradiction
户籍省县,姓名,contradiction
婚姻状况,户籍地址区划内详细地址,contradiction
籍贯,户籍地省市区县,contradiction
现住地址,婚姻状况,contradiction
证件类型,籍贯,contradiction
证件号码,居住地址,contradiction
犯罪内容,身份证件类型,contradiction
文化程度,身份证件号码,contradiction
进入日期,犯罪内容,contradiction
进入类型,学历,contradiction
宗教信仰,进入戒毒所日期,contradiction
首次进入日期,进入戒毒所类型,contradiction
所属部门,宗教信仰,contradiction
电话,首次进入戒毒所日期,contradiction
记录是否删除,所属部门,contradiction
判决时间,联系电话,contradiction
吸毒方式,记录是否删除,contradiction
姓名,判决时间,contradiction
民族,吸毒方式,contradiction
戒毒所编码,姓名,contradiction
吸毒类型,民族,contradiction
警察名字,戒毒所编码,contradiction
性别,吸毒类型,contradiction
来源类型,警察名字,contradiction
开始日期,性别,contradiction
疾病,戒毒人员来源类型,contradiction
职业,社保参保开始日期,contradiction
服务处所,疾病名称,contradiction
附加刑,职业,contradiction
直系亲属名单、关系,工作单位,contradiction
关押地点（变更情况）,附加刑,contradiction
籍贯,直系亲属名单及关系,contradiction
家庭住址,服刑关押地点,contradiction
减刑、假释情况,籍贯,contradiction
入监时间,家庭住址,contradiction
释放时间,减刑假释情况,contradiction
身份证号码,服刑入监时间,contradiction
姓名,刑满释放时间,contradiction
刑期起日,公民身份号码,contradiction
刑期止日,姓名,contradiction
罪名,刑期开始日期,contradiction
涉案金额,刑期截止日期,contradiction
申请人姓名,罪名,contradiction
单位名称,涉案金额,contradiction
统一社会信用代码,申请人姓名,contradiction
申请人身份证号码,单位名称,contradiction
协议达成日期,统一社会信用代码,contradiction
调解时间,申请人公民身份号码,contradiction
当事人年龄,协议达成日期,contradiction
当事人地址,调解时间,contradiction
当事人联系方式,当事人年龄,contradiction
当事人姓名,当事人通讯地址,contradiction
当事人性别,当事人联系电话,contradiction
当事人职业,案件当事人,contradiction
复杂程度,当事人性别,contradiction
调解类型,当事人职业,contradiction
履行情况,复杂程度,contradiction
金额,调解类型,contradiction
姓名,履行情况,contradiction
调解结果,涉案金额,contradiction
调解员姓名,姓名,contradiction
当事人类型,调解结果,contradiction
协议形式,调解员姓名,contradiction
调解案件ID,司法案件当事人类型,contradiction
部门名称,协议形式,contradiction
案件索引,调解案件编码,contradiction
案由,法援部门名称,contradiction
法律服务机构,法援案件编码,contradiction
法律援助机构索引,案由,contradiction
联系方式,法律服务机构,contradiction
区域编码,法律援助机构编码,contradiction
区域名称,联系电话,contradiction
身份证号,行政区划代码,contradiction
受援人姓名,行政区划名称,contradiction
援助日期,公民身份号码,contradiction
援助律师,受援人姓名,contradiction
性别 0:女，1：男,援助日期,contradiction
姓名,援助律师,contradiction
身份证,性别,contradiction
联系方式,姓名,contradiction
哪类人群,公民身份号码,contradiction
申请类型（事由）,联系电话,contradiction
所在区域,法援人群类别,contradiction
户籍,法援申请类型,contradiction
当事人住所,行政区划名称,contradiction
对方当事人姓名,户籍地,contradiction
